name,artist,id,danceability,energy,loudness,speechiness,acousticness,tempo,liveness,valence
"Zé, Assassino Compulsivo",O Terno,5rZTFND3i4ajca3GRJivcA,0.521,0.515,-4.973,0.035,0.00248,121.65,0.0633,0.775
Compromisso,O Terno,32XLKWMzAGbIiMHcnvi7Cv,0.498,0.402,-7.19,0.118,0.00882,120.071,0.236,0.253
Atrás / Além,O Terno,6Z3f0928xX4juzdHV7xP3f,0.462,0.226,-12.662,0.0507,0.15,122.176,0.0932,0.294
Depois Que a Dor Passar,O Terno,0ghUBkXM6CyNnV5cdjIUQx,0.401,0.464,-9.358,0.042,0.85,126.006,0.104,0.36
Melhor do Que Parece,O Terno,0WaqPCzzUKnuYhNcAyd8lB,0.308,0.559,-4.926,0.0418,0.436,124.772,0.113,0.109
"Ai, Ai, Como Eu Me Iludo",O Terno,3eMkpAa2ntFVStoZ91XoD9,0.36,0.55,-7.01,0.0783,0.353,154.257,0.191,0.341
Não Olha Assim Pra Mim,OUTROEU,6Nhhr4fy6YKwLfoo3GDugB,0.381,0.321,-13.065,0.0439,0.578,81.792,0.111,0.325
Tudo por Ti,O Terno,6KPXevsC17kJPQZkdZgKjb,0.511,0.804,-4.747,0.195,0.348,125.066,0.575,0.771
Pode Vir Comigo,Phill Veras,3milBx9QeHDYXKY1yUNYuy,0.455,0.289,-12.218,0.0399,0.884,169.126,0.111,0.28
Partilhar,Rubel,3WVBQjDRoUUTJnWVaUUEHL,0.478,0.279,-10.959,0.0866,0.826,115.047,0.153,0.336
Quando Bate Aquela Saudade,Rubel,76bcaYeKOKTrj9lEc9BZFU,0.55,0.314,-14.133,0.0326,0.895,90.088,0.188,0.595
O Velho e o Mar,Rubel,1qwamT1qN521FuTtOaOt4P,0.573,0.34,-12.041,0.0283,0.697,92.321,0.0786,0.451
Ben,Rubel,1D2zMVjZm6GUfw2pfZQEHL,0.521,0.279,-11.19,0.0331,0.913,110.308,0.136,0.339
Quadro Verde,Rubel,107RhucTDYZpSmgTyc77FJ,0.412,0.226,-17.421,0.0368,0.753,98.988,0.117,0.159
Nuvem,Rubel,0O8WGTKfTsKGSM6rONIKoR,0.557,0.146,-17.391,0.0463,0.808,122.568,0.11,0.217
Já não há canções de amor,Rui Veloso,3uEARRieCasHCMUL9hddJB,0.444,0.64,-7.444,0.0598,0.16,95.417,0.128,0.449
"180, 181 (catarse)",Salvador Sobral,6qkahaN1KRyvvDyLgt4m0b,0.6,0.157,-14.439,0.064,0.547,125.899,0.0829,0.2
Playing with the wind,Salvador Sobral,2q8Ix4EIt7GnzOfnNw7oZj,0.594,0.423,-12.544,0.0394,0.647,103.189,0.102,0.667
Mano a mano - reprise,Salvador Sobral,3212knjse68KdsVPW8oSbd,0.454,0.0241,-26.291,0.0548,0.981,122.648,0.0947,0.111
Anda estragar-me os planos,Salvador Sobral,3lRYeN7F2naVH1agVfVC9X,0.569,0.54,-10.439,0.0337,0.74,116.745,0.0462,0.598
Cerca del mar,Salvador Sobral,3d8qOgHBfPBuP5XzNtups9,0.415,0.242,-13.654,0.0449,0.822,139.91,0.361,0.445
Presságio,Salvador Sobral,6Y96Q5etuae2dFKurczT5j,0.441,0.322,-14.751,0.0641,0.883,138.14,0.131,0.133
Nada que esperar,Salvador Sobral,7rgxfLs9F79gKJaROwHdVl,0.634,0.212,-14.817,0.0544,0.728,134.144,0.101,0.349
Ready for love again,Salvador Sobral,3EotCyOMchUGPugh30m2OV,0.531,0.461,-10.427,0.028,0.851,102.716,0.103,0.28
Excuse Me,Salvador Sobral,3NhieI8vPfJgZ15VDuhnf0,0.616,0.354,-11.176,0.0577,0.555,105.466,0.101,0.41
Autumn in New York,Salvador Sobral,3ki8JWIeAFfUemMd86EAi8,0.728,0.264,-12.653,0.0294,0.844,125.959,0.0865,0.304
Something Holy,Alice Phoebe Lou,2igKr5EDFxsO9Gf9AFubxf,0.411,0.47,-6.821,0.0319,0.284,131.734,0.0765,0.294
New Song,Alice Phoebe Lou,3xzEb02vDND4uKZzgxxz61,0.309,0.373,-9.714,0.04,0.206,178.65,0.153,0.176
My Outside,Alice Phoebe Lou,0peP7fjxkOgNqRvgnlqFuT,0.664,0.778,-5.476,0.0924,0.337,139.961,0.141,0.615
She,Alice Phoebe Lou,1uUjjVM3Dp9RDxhaJbu0RG,0.358,0.579,-8.718,0.0388,0.117,128.411,0.0899,0.0651
Skin Crawl,Alice Phoebe Lou,2ZuSycMbPyL3HQfvslSLlZ,0.302,0.62,-5.779,0.0332,0.228,180.136,0.215,0.426
Paper Castles,Alice Phoebe Lou,1H3fbQu5igJJgH6HBQ2Qrq,0.571,0.406,-9.097,0.0414,0.214,83.894,0.119,0.215
Ocean,Alice Phoebe Lou,7zbxTvjb5WMwypd9U7Muim,0.214,0.295,-13.896,0.0318,0.903,85.696,0.087,0.04
Galaxies,Alice Phoebe Lou,4SALR7xAlGaNw2aFs9qzEt,0.596,0.42,-11.542,0.036,0.658,95.015,0.107,0.0395
Song of Origin,Emmy Curl,0hOaKA23z85isL4Yx5po2P,0.562,0.485,-8.853,0.0261,0.776,130.013,0.188,0.231
Clarity,Emmy Curl,1BjuMOOWTt2vUqpPte4vFv,0.539,0.244,-10.731,0.0305,0.695,131.727,0.116,0.197
De que É Feito,Emmy Curl,38y12oL3k3kpWgzzUKXpNx,0.373,0.254,-20.597,0.0338,0.881,159.747,0.244,0.114
Lembrar Cura,Emmy Curl,7k7jjeTr2GfCO0Vr3Yc4fE,0.283,0.338,-15.955,0.046,0.325,90.346,0.138,0.403
Stream,Emmy Curl,56WGdYGY0vkUbwr0N20FIW,0.641,0.533,-8.117,0.0276,0.618,140.047,0.0827,0.534
Chibiusa,Emmy Curl,4gHF3rZIY6ymYwNwXtCr7r,0.443,0.404,-15.296,0.0351,0.95,156.025,0.107,0.226
Devesas,Emmy Curl,5d39uE0Cfbg5c0Wl12AdnE,0.483,0.442,-16.09,0.0334,0.784,90.02,0.0538,0.303
Dança da Lua e do Sol,Emmy Curl,4ORRjwdHskPmVTmAbR2xjL,0.56,0.519,-13.112,0.0388,0.515,82.973,0.088,0.272
Imaginary,Emmy Curl,5vYeptJQ62OzJK6A5ujDgT,0.572,0.665,-8.65,0.0383,0.106,97.0,0.139,0.328
The Arrival,Emmy Curl,21kwVPnKIqcv52IMKJvVf0,0.32,0.284,-14.877,0.0313,0.945,101.865,0.426,0.04
Good Dancers,Emmy Curl,2sNeOmgHQYwDjUAe2Og3GR,0.537,0.248,-17.618,0.0385,0.741,120.111,0.207,0.0972
City Of Choices,Emmy Curl,6d1JRUFFsAV89VVWby1PTF,0.716,0.479,-11.993,0.0353,0.452,122.0,0.321,0.816
De Boca Aberta,Emmy Curl,67qNQnOAZWR54Z07BGfLBZ,0.624,0.411,-11.153,0.0736,0.421,164.912,0.587,0.506
Kept me in the Storm,Emmy Curl,73pm12ElWv2lMVc0tER4ko,0.544,0.442,-13.169,0.0362,0.276,180.016,0.0816,0.321
Teimas Ceticas,Emmy Curl,6IMBWqdlvkcCanLyS04pCU,0.598,0.258,-18.814,0.0377,0.406,93.971,0.103,0.378
Why Am I Like This?,Orla Gartland,4c0WkzJbzDU750TXWarrk1,0.63,0.423,-7.705,0.0318,0.507,90.019,0.219,0.319
New Friends,Orla Gartland,33Erxwd8RV55M6ZX6KigNt,0.658,0.169,-11.249,0.0496,0.911,93.876,0.0925,0.353
Heavy,Orla Gartland,3MoaZ89SPsJcPKqDlPVQmT,0.671,0.247,-8.548,0.0385,0.539,139.967,0.102,0.169
Inevitable,Orla Gartland,6xgTRrS1aeZxnm1bYBarjU,0.448,0.441,-10.121,0.0932,0.618,76.611,0.114,0.118
oh GOD,Orla Gartland,78x4xRisFJS0eniXD3rIhk,0.791,0.296,-6.587,0.0321,0.135,92.496,0.132,0.54
Overthinking (Demo),Orla Gartland,3pIEqgK9hHXpj35bd9cH2J,0.818,0.435,-10.209,0.16,0.348,137.919,0.0893,0.604
Did It to Myself,Orla Gartland,6daZCTmlTA7QeLG108tSig,0.742,0.502,-7.534,0.0803,0.0992,95.028,0.083,0.427
Flatline,Orla Gartland,7zWYskRENVPyJUh8FLzuoT,0.755,0.852,-5.666,0.0388,0.023,123.969,0.0475,0.919
Kiss the Grass,The Paper Kites,67FsGVpuzlCMAC4cT454gU,0.641,0.315,-11.94,0.0301,0.794,110.02,0.129,0.206
Tin Lover,The Paper Kites,1CtvnHq7v2gXMIcjLKHdNE,0.645,0.0329,-22.174,0.0338,0.962,89.98,0.103,0.106
Bloom - Bonus Track,The Paper Kites,41yIvlFgvGwxq8qTqAR7eG,0.592,0.416,-9.794,0.0246,0.882,96.002,0.112,0.417
Woodland,The Paper Kites,431qZaQAJuIolwBrlDa6Yg,0.435,0.523,-9.502,0.041,0.535,178.301,0.162,0.374
Willow Tree March,The Paper Kites,4HlnKACfroGiAhbNODw2bF,0.601,0.59,-9.152,0.0492,0.293,119.841,0.248,0.353
Featherstone,The Paper Kites,45p0MAVey0dnjZXo8kMUzh,0.803,0.373,-13.692,0.0367,0.868,124.921,0.104,0.636
Young,The Paper Kites,6khqJ2BN6tb5yBb1iPAHvm,0.545,0.548,-9.719,0.0261,0.825,97.518,0.097,0.222
Gates,The Paper Kites,2D9mnRF8Vi59ZBUzJ0uf18,0.443,0.138,-13.802,0.029,0.898,96.014,0.101,0.0397
When It Hurts You,The Paper Kites,5n9OJByf2SpEUEiBkMZODF,0.578,0.797,-4.854,0.0306,0.334,100.995,0.274,0.405
Revelator Eyes,The Paper Kites,4A8wLC09mcPYI6ZwM6Ia44,0.52,0.717,-9.016,0.0299,0.101,153.025,0.173,0.568
Portrait 19,The Paper Kites,7rSqfTFXbHrjbGZNEO0XFW,0.521,0.136,-16.782,0.0339,0.972,126.036,0.127,0.0564
Tenenbaum,The Paper Kites,0Yjut9aLhT8zEEYPBehobp,0.498,0.176,-18.46,0.0378,0.884,88.791,0.103,0.438
Living Colour,The Paper Kites,0CmAhOR0IgqW9IpT7FUs1C,0.388,0.377,-10.337,0.0311,0.749,135.712,0.107,0.0973
Paint,The Paper Kites,2BOof6lYrGfz6BojJ0aeJd,0.364,0.308,-13.052,0.0402,0.896,73.331,0.123,0.389
Too Late,The Paper Kites,3Xyozr76ujzqeHfR86kHIV,0.604,0.136,-12.366,0.0282,0.702,102.944,0.11,0.0732
Last Flowers,Radiohead,7Ceo3Rpq33Vc5WcOb3tUbT,0.558,0.307,-8.236,0.0296,0.92,75.807,0.112,0.304
I Will,Radiohead,28VoI90xDBoKe5sP3sP5jW,0.254,0.133,-14.06,0.0326,0.946,75.234,0.113,0.169
Sailing Away,AVEC,5jB3x5aSxuk3vRo2focZrv,0.56,0.257,-10.248,0.0374,0.656,121.197,0.0882,0.122
Yours,AVEC,7MFhDPb3nsjBSLbCNiOzHY,0.52,0.772,-7.784,0.066,0.279,105.978,0.0405,0.146
Dear - Bonus Track,AVEC,3zAPlhzBm2ium0p8pOHkEN,0.451,0.16,-12.867,0.037,0.936,130.654,0.114,0.133
Walking In The Air,AURORA,5DWd5DO5TfhP0DB1UDnseP,0.342,0.138,-11.135,0.0369,0.761,86.188,0.108,0.0531
Into the Unknown,AURORA,0O2szuaez7BKxS8SH7RkV4,0.371,0.262,-10.716,0.0343,0.931,150.474,0.0786,0.148
Breathe,AVEC,4mqOOu2BQGgyXpKsv1H0Oc,0.453,0.34,-10.953,0.0345,0.784,180.149,0.109,0.242
Alone,AVEC,07l6PAFLG1DuOkeVvQyzZu,0.485,0.211,-15.522,0.0317,0.83,139.087,0.102,0.0821
Leaving,AVEC,3iro1loBKz9m52qLA2EUSN,0.71,0.692,-7.878,0.0466,0.24,124.99,0.107,0.405
I'll Come Back,AVEC,5UoPNWj8aOITDWc1tkMA1W,0.71,0.732,-7.795,0.116,0.316,104.957,0.157,0.546
Dance Solo,AVEC,1IgBBh3Jb053Fc9xAcUce8,0.67,0.431,-9.469,0.0451,0.54,100.031,0.0949,0.337
With Me,AVEC,11VPjXGlkNznS9i80AvQZC,0.653,0.657,-8.798,0.0425,0.0102,104.997,0.22,0.209
Home,AVEC,4NefqkDFpzJiPTEA4zwsbx,0.729,0.624,-8.865,0.0322,0.383,124.957,0.162,0.557
Homesick for a Day,AVEC,6va7mt6lMB6bRMTUpGhB8E,0.786,0.456,-10.012,0.0335,0.623,105.998,0.106,0.432
Way Out,AVEC,6SNbRTUVyXVMAnu7eQrslT,0.647,0.488,-9.1,0.0601,0.458,135.931,0.0817,0.402
Mona,AVEC,5tlunkzcpWMvXifq73FG8w,0.542,0.563,-8.865,0.0353,0.129,141.916,0.0914,0.244
i love you,Billie Eilish,6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,-18.435,0.0382,0.952,137.446,0.109,0.12
Flume,Bon Iver,12DA0XIh6NqwthSOQ4d9af,0.456,0.152,-16.977,0.0337,0.921,133.837,0.11,0.0835
Ode To My Family,The Cranberries,1eQuRtkMEPhf2DGzpBVTE6,0.367,0.443,-10.11,0.0235,0.0472,93.93,0.344,0.149
Warning Sign,Coldplay,4bPkBHKLKd9WHizsvM2zV3,0.532,0.433,-9.423,0.0278,0.0942,140.666,0.142,0.0395
O,Coldplay,77yuzxCS3csrgTPSW0pvyk,0.371,0.216,-14.727,0.0358,0.911,136.998,0.0934,0.0645
Delicate,Damien Rice,6MY1xABxoZATrEr4FeUhEM,0.34,0.144,-14.502,0.0419,0.684,81.179,0.101,0.147
Cannonball,Damien Rice,0knqVSsgD7C8yu5yNmQFbA,0.642,0.284,-15.317,0.0326,0.845,147.874,0.113,0.439
Amie,Damien Rice,5aYW9RJyVjqFlNHjlfL1Kw,0.255,0.388,-9.374,0.0307,0.825,106.02,0.544,0.174
The Blower's Daughter,Damien Rice,5yyRH93h4Pm6tXXYTxt7ea,0.342,0.2,-13.569,0.0324,0.134,133.113,0.341,0.0743
I Remember,Damien Rice,6C6H2lkwmb2F2eUHhnlNy5,0.321,0.201,-11.445,0.0387,0.288,83.766,0.114,0.384
If Only,Dave Matthews Band,0xPRwuhq3dvQlhgLM7fYr5,0.702,0.63,-8.203,0.0294,0.574,99.023,0.0816,0.536
Dreams - 2004 Remaster,Fleetwood Mac,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,-9.744,0.0276,0.0644,120.151,0.128,0.789
I Would Do Anything for You,Foster The People,5fgb3Md1xjt3mxeBqguiIA,0.597,0.848,-5.841,0.0308,0.0372,128.009,0.122,0.437
Movement,Hozier,654Ue3NmVS6EkN7haJd3y4,0.381,0.502,-5.505,0.0368,0.16,144.3,0.0842,0.147
Run,Hozier,2bVApnnhsDBHpAV8Yxxomf,0.355,0.394,-8.479,0.0324,0.509,71.934,0.107,0.259
Cherry Wine - Live,Hozier,4Q66chx9WzqWcLItXoZ5r4,0.418,0.111,-14.848,0.0389,0.953,82.508,0.0982,0.228
Someone New,Hozier,22sS7JkzeVeq4vOPCB6Fbj,0.593,0.539,-5.946,0.0349,0.407,91.98,0.286,0.577
From Eden,Hozier,0bkW98npv8EsWQ2fXFzK56,0.395,0.676,-5.46,0.0498,0.608,142.929,0.117,0.315
Work Song,Hozier,3wRsEmxlh4puMRmeg9ioE6,0.432,0.388,-7.687,0.1,0.776,177.549,0.112,0.256
In A Week,Hozier,3FmGVePfqBiM5XESN35ZHK,0.481,0.26,-12.241,0.0307,0.794,131.319,0.142,0.169
Jackie And Wilson - Live Performance,Hozier,3pddBDTjIsGkyaYHxLnJqo,0.566,0.712,-4.201,0.0334,0.0687,82.193,0.124,0.753
Take Me To Church,Hozier,70LrxJ5u19umvrXbC19g20,0.566,0.664,-5.303,0.0464,0.634,128.945,0.116,0.437
Angel Of Small Death & The Codeine Scene,Hozier,6rXvxz68x3FqXSdUabupFl,0.377,0.638,-5.754,0.0545,0.213,92.644,0.12,0.369
If I Ruled The World,Jamie Cullum,3XPBKMYSf6rwuebwtMtu9R,0.607,0.318,-10.199,0.0283,0.356,118.944,0.102,0.195
Love Ain't Gonna Let You Down,Jamie Cullum,7M6kRk6k1EGfO0eCmIdtK0,0.539,0.5,-6.463,0.0305,0.526,130.765,0.108,0.19
All At Sea,Jamie Cullum,6U4f6drXQPBey8qRL3w2tQ,0.36,0.482,-8.193,0.0315,0.575,176.165,0.127,0.406
Millionaires,The Script,6QiBNpMK7xlZFnnoEdIPCr,0.402,0.791,-3.804,0.0434,0.169,186.06,0.167,0.493
Dead Man Walking,The Script,228a7WCF5wqvDA51MnG21E,0.406,0.722,-4.494,0.0331,0.083,176.02,0.263,0.483
Hurricanes,The Script,46N5bUS88qYcDXYvCRCPPm,0.439,0.833,-5.192,0.0358,0.000893,123.988,0.259,0.341
Talk You Down,The Script,5ZoPAgU6ckwOYHiR3Ap9Wx,0.532,0.909,-3.912,0.0421,0.0526,135.97,0.158,0.42
Postcards From Italy - Demo,Florence + The Machine,1JHxHclJN6LJwXpBICdN25,0.641,0.229,-7.976,0.0301,0.951,111.528,0.0988,0.0911
22,Lily Allen,1sFKcUH5sMAV4Qs0E99OLq,0.706,0.737,-5.928,0.0482,0.0217,131.134,0.223,0.926
Runaway,AVEC,1H0UYyzzZHkpPkNztbGbtZ,0.662,0.641,-7.696,0.0435,0.463,121.971,0.107,0.275
Body - Bonus Track,AVEC,2m6l0WSvCMePXWxoM853qX,0.534,0.495,-10.62,0.037,0.474,66.818,0.122,0.226
Late Bloomer,Mereba,2I4EdLnGNy8FoWF20rhSb2,0.218,0.326,-10.101,0.0318,0.516,102.266,0.183,0.208
Bet,Mereba,3dYvu5lnLjBLm612D54HLG,0.288,0.309,-12.594,0.0369,0.61,83.298,0.112,0.11
Drive,Oh Wonder,2kJqNHHGOzLNahukdvlDWN,0.657,0.456,-8.351,0.0961,0.705,141.735,0.084,0.381
Some Things Never Seem to Fucking Work,Solange,45sukQTo18lxozeRJuverF,0.432,0.65,-8.491,0.186,0.472,56.211,0.125,0.535
Never Be Like You,Flume,12REd1n8PeiHHWOh066tpr,0.494,0.559,-5.445,0.0565,0.436,119.247,0.164,0.264
Deadcrush,alt-J,4mAeYP6WtMW4yQTbAd4PRV,0.648,0.614,-6.623,0.0586,0.0879,142.992,0.11,0.573
"Pink Hair, Green Eyes",Balcony,3LQJs3E5b8SJdhy2GQaaNJ,0.441,0.435,-11.55,0.42,0.0117,82.477,0.109,0.362
When Doves Cry,Prince,51H2y6YrNNXcy3dfc3qSbA,0.729,0.989,-4.613,0.049,0.0102,126.47,0.443,0.84
Needed Me,Rihanna,1Tt4sE4pXi57mTD1GCzsqm,0.671,0.314,-8.091,0.244,0.11,110.898,0.0825,0.296
Omen - Radio Edit,Disclosure,78EQ5LZGgviMU9k0zrqv1r,0.671,0.786,-4.857,0.14,0.115,106.057,0.363,0.621
Reflection of the Moon,BE GOOD,24xZ2GWL4N9TK5SDsT2rWY,0.669,0.452,-6.884,0.0927,0.03,80.029,0.345,0.504
Pretty Girl hi!,UMI,2Mee0OQcf0X2059JwUd4Vj,0.611,0.766,-6.201,0.132,0.0719,157.831,0.0868,0.407
Stay Flo,Solange,6GCIYIWUBSLontW6divqsw,0.823,0.558,-7.119,0.0278,0.397,155.974,0.0821,0.674
Shibuya,Audio Central,6vyVor8OZKvFNOL0GmAnpu,0.803,0.499,-8.275,0.0658,0.611,110.015,0.0774,0.626
Lower Than Low,j ember,6X38UdHgVMwFa55GC9Y067,0.797,0.393,-8.055,0.0615,0.173,77.976,0.103,0.383
Friend Zone,Thundercat,1QqJP4E1i6EaocGqa9jxIn,0.589,0.829,-4.961,0.0353,0.265,107.003,0.114,0.242
Love Me,The 1975,2HklyUw3TR56nVyVJAIhw5,0.633,0.8,-3.308,0.0357,0.00689,97.021,0.609,0.909
Alaska,Maggie Rogers,4HfLQJtVT1KiX1eVedDyTm,0.847,0.386,-10.668,0.0507,0.411,104.001,0.108,0.178
Swim Good,Frank Ocean,3CgZCQyuyxHRMWB9BTwmni,0.653,0.668,-8.183,0.0881,0.00116,160.048,0.0731,0.711
"Hey Look Ma, I Made It",Panic! At The Disco,22oEJW6r2rMb9z4IntfyEa,0.577,0.833,-3.337,0.0695,0.0137,107.936,0.121,0.58
High Hopes,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,-2.729,0.0618,0.193,82.014,0.064,0.681
Novacane,Frank Ocean,4osgfFTICMkcGbbigdsa53,0.762,0.508,-9.112,0.0919,0.0584,93.51,0.16,0.37
Chasing Deer,Baird,1WcHoYYPnlVYoaOE24aBL6,0.753,0.645,-9.732,0.0648,0.202,120.076,0.203,0.472
All The Stars (with SZA),Kendrick Lamar,66kQ7wr4d2LwwSjr7HXcyr,0.705,0.628,-5.362,0.0489,0.0287,96.799,0.0863,0.465
Ode to a Conversation Stuck in Your Throat,Del Water Gap,3vJPG94q3WlwK16IkMYDIL,0.577,0.821,-6.069,0.0681,0.0458,87.513,0.235,0.619
Let Me In,H.E.R.,4Vs0lqUgQzO4vEcbgkUgJb,0.605,0.419,-8.482,0.0402,0.0111,78.011,0.112,0.326
King Of The Fall,The Weeknd,5EGXTprkrMiMsxa4aXff7I,0.522,0.748,-4.728,0.07,0.09,156.124,0.267,0.222
Love Like That,Snoh Aalegra,3sExIYzfZX7TxzWs9ki1Of,0.635,0.614,-7.226,0.0676,0.0102,165.92,0.0831,0.631
Door,Caroline Polachek,5YIVVzQcJG7pFhyNo0Ytlh,0.684,0.438,-8.309,0.0388,0.222,123.997,0.262,0.253
Ocean of Tears,Caroline Polachek,4RqBss578GNj4u9VYZK5u0,0.572,0.442,-7.473,0.0375,0.101,76.973,0.0984,0.132
Baby I'm Yours,Breakbot,0tZkVZ9DeAa0MNK2gY5NtV,0.829,0.792,-3.755,0.0668,0.726,118.05,0.122,0.758
Fame 90 - Gass Mix,David Bowie,6qpumwB81MjGoH2YrMJt7f,0.753,0.62,-10.532,0.0426,0.162,97.447,0.0619,0.559
Lovers in the Parking Lot,Solange,3RWZvjUcIo8urOq6eOAuRX,0.709,0.559,-6.712,0.0434,0.0808,95.015,0.12,0.392
Control - Remix,Aaron Taos,4eZEMx539c9l1lLltt88kc,0.633,0.634,-8.06,0.032,0.213,150.939,0.117,0.6
I Follow Rivers - The Magician Remix,Lykke Li,4Jv7lweGIUOFQ7Oq2AtAh9,0.786,0.696,-5.796,0.0428,0.0234,121.974,0.0839,0.306
U Don't Have to Call,Usher,5PCJldueshnwqQVjS16543,0.793,0.568,-4.958,0.0459,0.0478,100.005,0.0304,0.806
IN A DREAM,Troye Sivan,1444RlH5FNC5fJmBcLB9xI,0.538,0.808,-5.644,0.132,0.019,170.032,0.136,0.702
Feel A Way,H.E.R.,0Nt3UdaA4KrHEUSNwq9nCI,0.571,0.564,-8.474,0.0927,0.0805,74.981,0.193,0.408
Signs,Drake,6Na5uKk5SsqZimk0hAWo8y,0.794,0.735,-4.204,0.054,0.108,107.374,0.112,0.223
No Guidance (feat. Drake),Chris Brown,6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,-6.756,0.153,0.123,92.928,0.155,0.136
Cool,Dua Lipa,4GE0As8SVSjCMVYkRaaWwJ,0.469,0.785,-4.015,0.0664,0.133,89.719,0.0931,0.79
I Am,Jorja Smith,0DJBgBiYeSn6n1AXAkFVE8,0.601,0.583,-5.725,0.263,0.144,148.785,0.183,0.32
Julia,SZA,3oUSdLtRYOSvXcLMrHctv7,0.666,0.688,-7.071,0.031,0.00866,111.02,0.0964,0.433
Parece Pouco,DUDA BEAT,07vk3VJ1MBuJ16EDT6GzbR,0.417,0.472,-10.979,0.0344,0.473,139.798,0.124,0.172
Violence - Original Mix,Grimes,3KeOFns3LGJuh1lapMm9eA,0.533,0.9,-4.973,0.0495,0.00143,99.983,0.129,0.0795
Church Girl,Laura Mvula,3GzRJHWN4LeJBidyL4ktzh,0.752,0.579,-6.415,0.0382,0.000606,119.982,0.0974,0.209
Safe Passage,Laura Mvula,0fsoIzWV5KgL6mqhJOfllB,0.584,0.642,-6.292,0.0551,0.0152,81.484,0.0414,0.609
Nó Cego,Jáfu'Mega,69IVBNy2zsXqKEig2oDKfw,0.542,0.626,-11.333,0.0381,0.117,148.204,0.0882,0.374
Irreal Social,Ban,0fbh742GjGPH4izXMQ5PHT,0.61,0.737,-8.526,0.0269,0.0875,110.26,0.105,0.352
Voltas,Entre Aspas,5r1nrHBVDGeDO2HLNb03oQ,0.841,0.662,-9.709,0.0425,0.317,128.066,0.183,0.817
Cristina (Beleza é fundamental),Roquivários,4mNwNfHSjm4vBIHXKVJLY7,0.664,0.82,-5.955,0.0502,0.0135,151.479,0.321,0.497
Rústica,Jáfu'Mega,6Nj6e5TG4IgUNPQCEau97n,0.727,0.384,-14.741,0.039,0.546,140.356,0.154,0.941
Lembra-Me Um Sonho Lindo,Fausto,5nSY67AiqMOOp4tQpnXFv4,0.46,0.605,-10.58,0.0304,0.284,127.808,0.146,0.561
Hardcore (1° Escalão),GNR,7bkgzNRQSW2d7vrUR0af05,0.474,0.885,-4.613,0.106,0.0124,168.622,0.0626,0.228
Chiclete,Taxi,7kkaVcuaXnQQhJ4qnrn8FF,0.579,0.705,-12.348,0.0406,0.000199,165.491,0.0382,0.974
Latin'América,Jáfu'Mega,4bSDGpQ7wIxQMVqqQObdAZ,0.549,0.858,-9.253,0.0437,0.134,153.882,0.102,0.778
Demagogia,Lena d’Água,0crItaAYQaTrElpU07rFDg,0.751,0.906,-6.037,0.205,0.152,77.717,0.422,0.885
Bom dia Lisboa,Rádio Macau,17ldaZr7NaL7DcS6IHwMYE,0.443,0.71,-7.134,0.0308,0.00153,145.674,0.0968,0.438
"Vígaro Cá, Vígaro Lá",Lena d’Água,2fW7MICIUvUJbuCqeilwKA,0.574,0.761,-3.325,0.0421,0.391,89.273,0.244,0.541
Patchouly,Os Portugas,5BbLQW5SB6GZfXgnWCiGrx,0.729,0.806,-7.844,0.0581,0.00754,133.019,0.273,0.23
Por quem não esqueci,Sétima Legião,33nvHJKorHG3uTqnQexpJ4,0.568,0.733,-6.719,0.0301,0.0031,120.079,0.115,0.605
Que Saudade,Expensive Soul,3p52fXZirDAfsqV7QS38pi,0.629,0.752,-5.466,0.0262,0.0917,91.992,0.145,0.853
Jardins Proibidos,Paulo Gonzo,0kuWv0WX1o4TSMUtNaO2mT,0.522,0.537,-8.162,0.0348,0.415,166.683,0.127,0.3
Carta,Toranja,5xIrC4oYL8YdeMZITZgeuI,0.526,0.331,-10.688,0.0279,0.236,80.047,0.0884,0.159
Amor Errante,D`iva,0NmefSrGfnMrwHWg4goZ6T,0.674,0.675,-6.957,0.0325,0.489,122.089,0.127,0.517
O Inventor - Versão Single,Heróis Do Mar,3Wvb19ZDaYp1e33f3h787Z,0.774,0.683,-7.508,0.0554,0.0656,109.681,0.386,0.858
A Pele Que Há Em Mim [Quando o dia Entardeceu] (feat. JP Simões),Márcia,5f9hHZTRYQDngnrt3o2IOC,0.637,0.158,-13.508,0.0374,0.924,104.502,0.111,0.0919
Não Sou O Único,Xutos & Pontapés,689bBK49tXjqXST1Ghk6Bc,0.564,0.607,-9.564,0.0279,0.00586,149.293,0.0558,0.806
O Anzol,Rádio Macau,7KOjGeboA0zCJ3pV6JubbN,0.461,0.837,-5.807,0.0445,0.0179,147.012,0.0253,0.593
Estou além,António Variações,2N2b1Zsg1AfSH7Tx320qgC,0.583,0.797,-5.444,0.0394,0.0217,148.459,0.34,0.637
Canção de engate,António Variações,6h6Lb92WzzhHXOpZ9GZ0nH,0.584,0.749,-6.308,0.0366,0.288,93.554,0.314,0.554
É p'ra amanhã...,António Variações,7GA53EJsyT6RXwluRQgKxu,0.718,0.708,-8.089,0.0493,0.0249,124.233,0.134,0.896
Peito,HMB,5H9OHmqecooG1gQngPIH2f,0.608,0.306,-9.207,0.0383,0.797,71.977,0.124,0.225
